URL, - Best Seller Ranking,Model - Brand,Model - Processors Type,Model - Series,Model - Name,Model - Model,Details - CPU Socket TypeCPU Socket Type,Details - # of Cores# of Cores,Details - # of Threads# of Threads,Details - Operating FrequencyOperating Frequency,Details - Max Turbo FrequencyMax Turbo Frequency,Details - L1 CacheL1 Cache,Details - L2 CacheL2 Cache,Details - L3 CacheL3 Cache,Details - Manufacturing TechManufacturing Tech,Details - Memory Types,Details - Memory Channel,Details - Max Memory Size,Details - ECC Memory,Details - Integrated Graphics,Details - Graphics Base Frequency,Details - PCI Express RevisionPCI Express Revision,Details - Thermal Design PowerThermal Design Power,Details - Cooling Device,Details - Compatible Desktop Chipsets,Details - Operating System Supported,Additional Information - Date First Available,Title - Model,Details - Core NameCore Name,Details - Instruction SetInstruction Set,Details - Max Number of PCI Express LanesMax Number of PCI Express Lanes,Details - Advanced Technologies,Details - Max Turbo Power,Details - CPU Socket Type,Details - Core Name,Details - # of Cores,Details - # of Threads,Details - Operating Frequency,Details - Max Turbo Frequency,Details - L1 Cache,Details - L2 Cache,Details - L3 Cache,Details - Manufacturing Tech,Details - Instruction Set,Details - PCI Express Revision,Details - Max Number of PCI Express Lanes,Details - Thermal Design Power,Details - Multimedia Instruction,Details - Hyper-Threading SupportHyper-Threading Support,Details - Max Memory Bandwidth,Details - Virtualization Technology SupportVirtualization Technology Support,Details - Scalability,Details - PCI Express ConfigurationsPCI Express Configurations,Details - Security & Reliability,Details - Graphics Max Dynamic Frequency,Details - AI Features
https://www.newegg.com/amd-ryzen-5-7600x-ryzen-5-7000-series-raphael-zen-4-socket-am5/p/N82E16819113770,#7 in Desktop CPU Processor,AMD,Desktop,Ryzen 5 7000 Series,Ryzen 5 7600X,100-100000593WOF,Socket AM5,6-Core,12-Threads,4.7 GHz,Up to 5.3 GHz,384KB,6MB,32MB,Zen 4 - TSMC 5nm FinFET,DDR5 5200,2,128 GB,Supported,AMD Radeon Graphics,2200 MHz,5.0 / 4.0 / 3.0,105W,Cooling device not included - Processor Only,AMD A620 / AMD B650 / AMD B650E / AMD B850 / AMD X670 / AMD X670E / AMD X870 / AMD X870E,Windows 11,"September 27, 2022",AMD Ryzen 5 7600X - Zen 4 6-Core 4.7 GHz - Socket AM5 - 105W Desktop Processor (100-100000593WOF),,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.newegg.com/amd-ryzen-9-9950x-4-3-ghz-16-core-am5-170w-processor-100-100001277wof/p/N82E16819113841,#11 in Desktop CPU Processor,AMD,Desktop,Ryzen 9 9000 Series,Ryzen 9 9950X,100-100001277WOF,Socket AM5,16-Core,32-Threads,4.3 GHz,Up to 5.7 GHz,1MB,16MB,64MB,Zen 5 - TSMC 4nm FinFET,DDR5 5600,2,192 GB,,AMD Radeon Graphics,2200 MHz,5.0,170W,Cooling device not included - Processor Only,AMD A620 / AMD B650 / AMD B650E / AMD B850 / AMD X670 / AMD X670E / AMD X870 / AMD X870E,RHEL / Ubuntu / Windows 10 / Windows 11,"August 15, 2024",AMD Ryzen 9 9950X - Ryzen 9 9000 Series Granite Ridge (Zen 5) 16-Core 4.3 GHz - Socket AM5 170W - Radeon Graphics Processor - 100-100001277WOF,Granite Ridge,64-Bit,24/28 (Usable/Total),"AMD EXPO Technology , AMD Ryzen Technologies",,,,,,,,,,,,,,,,,,,,,,,,
https://www.newegg.com/intel-core-ultra-7-265k-arrow-lake-lga-1851-processor/p/N82E16819118506,#10 in Desktop CPU Processor,Intel,Desktop,Core Ultra 7 (Series 2),Core Ultra 7 265K,BX80768265K,LGA 1851,20-Core (8P+12E),20-Threads,,Intel Turbo Boost Max Technology 3.0 Frequency: Up to 5.5 GHz P-core Max Turbo Frequency: Up to 5.4 GHz E-core Max Turbo Frequency: Up to 4.6 GHz,,36MB,30MB,,DDR5 5200 / DDR5 5600 / DDR5 6000 / DDR5 6400 / DDR5 7600 / DDR5 8200 / DDR5 8400 / DDR5 8600 / DDR5 8800 / DDR5 9000 / DDR5 9200 / DDR5 9600,2,192 GB,,Intel Graphics,,5.0 / 4.0,125W,Cooling device not included - Processor Only,,,"October 10, 2024","Intel Core Ultra 7 265K - Core Ultra 7 (Series 2) Arrow Lake 20-Core (8P+12E), LGA 1851, 125W Desktop Processor - BX80768265K",Arrow Lake,64-Bit,24,,250W,,,,,,,,,,,,,,,,,,,,,,,
https://www.newegg.com/amd-ryzen-9-9900x-ryzen-9-9000-series-granite-ridge-socket-am5-processor/p/N82E16819113842,#9 in Desktop CPU Processor,AMD,Desktop,Ryzen 9 9000 Series,Ryzen 9 9900X,100-100000662WOF,,,,,,,,,,DDR5 5600,2,192 GB,,AMD Radeon Graphics,2200 MHz,,,Cooling device not included - Processor Only,AMD A620 / AMD B650 / AMD B650E / AMD B850 / AMD X670 / AMD X670E / AMD X870 / AMD X870E,RHEL / Ubuntu / Windows 10 / Windows 11,"August 15, 2024",AMD Ryzen 9 9900X - Ryzen 9 9000 Series Granite Ridge (Zen 5) 12-Core 4.4 GHz - Socket AM5 120W - Radeon Graphics Processor - 100-100000662WOF,,,,"AMD EXPO Technology, AMD Ryzen Technologies",,Socket AM5,Granite Ridge,12-Core,24-Threads,4.4 GHz,Up to 5.6 GHz,768KB,12MB,64MB,Zen 5 TSMC 4nm FinFET,64-Bit,5.0,24/28 (Usable/Total),120W,,,,,,,,,
https://www.newegg.com/intel-core-ultra-7-265kf-arrow-lake-lga-1851-processor/p/N82E16819118507,#23 in Desktop CPU Processor,Intel,Desktop,Core Ultra 7 (Series 2),Core Ultra 7 265KF,BX80768265KF,LGA 1851,20-Core (8P+12E),20-Threads,,Intel Turbo Boost Max Technology 3.0 Frequency: Up to 5.5 GHz P-core Max Turbo Frequency: Up to 5.4 GHz E-core Max Turbo Frequency: Up to 4.6 GHz,,36MB,30MB,,DDR5 6400,2,192 GB,,None Integrated Graphics,,5.0 / 4.0,125W,Cooling device not included - Processor Only,,,"October 10, 2024","Intel Core Ultra 7 265KF - Core Ultra 7 (Series 2) Arrow Lake 20-Core (8P+12E),  LGA 1851, 125W Desktop Processor - BX80768265KF",Arrow Lake,64-Bit,24,,250W,,,,,,,,,,,,,,,,,,,,,,,
https://www.newegg.com/amd-ryzen-7-9700x-ryzen-7-9000-series-granite-ridge-socket-am5-processor/p/N82E16819113843,#6 in Desktop CPU Processor,AMD,Desktop,Ryzen 7 9000 Series,Ryzen 7 9700X,100-100001404WOF,Socket AM5,8-Core,16-Threads,3.8 GHz,Up to 5.5 GHz,512KB,8MB,32MB,Zen 5 - TSMC 4nm FinFET,DDR5 5600,2,192 GB,,AMD Radeon Graphics,2200 MHz,5.0,65W,Cooling device not included - Processor Only,AMD A620 / AMD B650 / AMD B650E / AMD B850 / AMD X670 / AMD X670E / AMD X870 / AMD X870E,RHEL / Ubuntu / Windows 10 / Windows 11,"August 08, 2024",AMD Ryzen 7 9700X - Ryzen 7 9000 Series Granite Ridge (Zen 5) 8-Core 3.8 GHz - Socket AM5 65W - Radeon Graphics Processor - 100-100001404WOF,Granite Ridge,64-Bit,24/28 (Usable/Total),"AMD EXPO Technology, AMD Ryzen Technologies",,,,,,,,,,,,,,,,,,,,,,,,
https://www.newegg.com/intel-core-ultra-5-245k-arrow-lake-lga-1851-processor/p/N82E16819118508,#64 in Desktop CPU Processor,Intel,Desktop,Core Ultra 5 (Series 2),Core Ultra 5 245K,BX80768245K,LGA 1851,14-Core (6P+8E),14-Threads,,P-core Max Turbo Frequency: Up to 5.2 GHz E-core Max Turbo Frequency: Up to 4.6 GHz,,26MB,24MB,,DDR5 6400,2,192 GB,,Intel Graphics,,5.0 / 4.0,125W,Cooling device not included - Processor Only,,,"October 10, 2024","Intel Core Ultra 5 245K - Core Ultra 5 (Series 2) Arrow Lake 14-Core (6P+8E), LGA 1851, 125W Desktop Processor - BX80768245K",Arrow Lake,64-Bit,24,,159W,,,,,,,,,,,,,,,,,,,,,,,
https://www.newegg.com/amd-ryzen-5-9600x-ryzen-5-9000-series-granite-ridge-socket-am5-processor/p/N82E16819113844,#2 in Desktop CPU Processor,AMD,Desktop,Ryzen 5 9000 Series,Ryzen 5 9600X,100-100001405WOF,Socket AM5,6-Core,12-Threads,3.9 GHz,Up to 5.4 GHz,384KB,6MB,32MB,Zen 5 - TSMC 4nm FinFET,DDR5 5600,2,192 GB,,AMD Radeon Graphics,2200 MHz,5.0,65W,Cooling device not included - Processor Only,AMD A620 / AMD B650 / AMD B650E / AMD B850 / AMD X670 / AMD X670E / AMD X870 / AMD X870E,RHEL / Ubuntu / Windows 10 / Windows 11,"August 08, 2024",AMD Ryzen 5 9600X - Ryzen 5 9000 Series Granite Ridge (Zen 5) 6-Core 3.9 GHz - Socket AM5 65W - Radeon Graphics Processor - 100-100001405WOF,Granite Ridge,64-Bit,24/28 (Usable/Total),"AMD EXPO Technology, AMD Ryzen Technologies",,,,,,,,,,,,,,,,,,,,,,,,
https://www.newegg.com/amd-ryzen-9-9950x3d-ryzen-9-9000-series-granite-ridge-socket-am5-processor/p/N82E16819113884,#4 in Desktop CPU Processor,AMD,Desktop,Ryzen 9 9000 Series,Ryzen 9 9950X3D,100-100000719WOF,Socket AM5,16-Core,32-Threads,4.3 GHz,Up to 5.7 GHz,1280KB,16MB,128MB,TSMC 4nm FinFET,Max Memory Speed: - 2x1R DDR5-5600 - 2x2R DDR5-5600 - 4x1R DDR5-3600 - 4x2R DDR5-3600,,192 GB,Yes (Requires mobo support),AMD Radeon Graphics,2200 MHz,5.0,170W,Cooling device not included - Processor Only,AMD A620 / AMD B650 / AMD B650E / AMD B840 / AMD B850 / AMD X670 / AMD X670E / AMD X870 / AMD X870E,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit","March 12, 2025",AMD Ryzen 9 9950X3D - Ryzen 9 9000 Series Granite Ridge (Zen 5) 16-Core 4.3 GHz Socket AM5 170W AMD Radeon Graphics Processor - 100-100000719WOF,Granite Ridge (Zen 5),64-Bit,28 Total / 24 Usable,"AMD EXPO Technology, AMD Ryzen Technologies",,,,,,,,,,,,,,,,"AES, AVX512, AVX2, AVX, FMA3, MMX-plus, SSE2, SSE4.2, SSE4A, SSE4.1, SSE3, SSSE3, SSE, x86-64",,,,,,,,
https://www.newegg.com/amd-ryzen-9-9900x3d-ryzen-9-9000-series-granite-ridge-socket-am5-processor/p/N82E16819113886,#28 in Desktop CPU Processor,AMD,Desktop,Ryzen 9 9000 Series,Ryzen 9 9900X3D,100-100001368WOF,Socket AM5,12-Core,24-Threads,4.4 GHz,Up to 5.5 GHz,960KB,12MB,128MB,TSMC 4nm FinFET,Max Memory Speed: - 2x1R DDR5-5600 - 2x2R DDR5-5600 - 4x1R DDR5-3600 - 4x2R DDR5-3600,,192 GB,Yes (Requires mobo support),AMD Radeon Graphics,2200 MHz,5.0,120W,Cooling device not included - Processor Only,AMD A620 / AMD B650 / AMD B650E / AMD B840 / AMD B850 / AMD X670 / AMD X670E / AMD X870 / AMD X870E,"Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit","March 12, 2025",AMD Ryzen 9 9900X3D - Ryzen 9 9000 Series Granite Ridge (Zen 5) 12-Core 4.4 GHz Socket AM5 120W AMD Radeon Graphics Processor - 100-100001368WOF,Granite Ridge (Zen 5),64-Bit,28 Total / 24 Usable,"AMD EXPO Technology, AMD Ryzen Technologies",,,,,,,,,,,,,,,,"AES, AMD-V, AVX512, AVX2, AVX, FMA3, MMX-plus, SHA, SSE2, SSE4.2, SSE4A, SSE4.1, SSE3, SSSE3, SSE, x86-64",,,,,,,,
https://www.newegg.com/intel-core-i9-14900kf-core-i9-14th-gen-raptor-lake-lga-1700-processor/p/N82E16819118464,#30 in Desktop CPU Processor,Intel,Desktop,Core i9 14th Gen,Core i9-14900KF,BX8071514900KF,LGA 1700,24-Core (8P+16E),32-Threads,Performance-core Base Frequency: 3.2 GHz Efficient-core Base Frequency: 2.4 GHz,Intel Thermal Velocity Boost Frequency: Up to 6.0 GHz Intel Turbo Boost Max Technology 3.0 Frequency: Up to 5.8 GHz P-core Max Turbo Frequency: Up to 5.6 GHz E-core Max Turbo Frequency: Up to 4.4 GHz,,32MB,36MB,Intel 7,DDR4 3200 / DDR5 5600,2,192 GB,,None Integrated Graphics,,5.0 / 4.0,125W,Cooling device not included - Processor Only,Intel H610 / Intel H670 / Intel B660 / Intel Q670 / Intel W680 / Intel Z690 / Intel H770 / Intel B760 / Intel Z790 * BIOS update may be required when used with some old chipset motherboard,"Linux / Windows 10 (22H2, 21H2) / Windows 11 (22H2, 21H2)","October 16, 2023",Intel Core i9-14900KF - Core i9 14th Gen 24-Core (8P+16E) LGA 1700 125W None Integrated Graphics Processor - Boxed - BX8071514900KF,Raptor Lake,64-Bit,20,"Intel Gaussian & Neural Accelerator: 3.0 Intel Thread Director Intel Deep Learning Boost (Intel DL Boost) on CPU Intel Speed Shift Technology Intel Adaptive Boost Technology Intel Thermal Velocity Boost Intel Turbo Boost Max Technology 3.0 Intel Turbo Boost Technology: 2.0 Intel Hyper-Threading Technology Intel 64 Instruction Set: 64-bit Instruction Set Extensions: Intel SSE4.1, Intel SSE4.2, Intel AVX2 Idle States Enhanced Intel SpeedStep Technology Thermal Monitoring Technologies Intel Volume Management Device (VMD)",253W,,,,,,,,,,,,,,,,Yes,89.6 GB/s,Yes,1S Only,"Up to 1x16+4, 2x8+4",Intel Standard Manageability (ISM) Intel Control-Flow Enforcement Technology Intel AES New Instructions Secure Key Intel OS Guard Execute Disable Bit Intel Boot Guard Mode-based Execute Control (MBEC) Intel Virtualization Technology (VT-x) Intel Virtualization Technology for Directed I/O (VT-d) Intel VT-x with Extended Page Tables (EPT),,
https://www.newegg.com/amd-ryzen-7-8700f-ryzen-7-8000-series-phoenix-zen-4-socket-am5/p/N82E16819113825,#57 in Desktop CPU Processor,AMD,Desktop,Ryzen 7 8000 Series,Ryzen 7 8700F,100-100001590BOX,Socket AM5,8-Core,16-Threads,4.1 GHz,Up to 5 GHz,,8MB,16MB,TSMC 4nm FinFET,DDR5 5200,2,256 GB,,None Integrated Graphics,,4.0 / 3.0,65W,AMD Wraith Stealth,,"Windows 11 - 64-Bit Edition, Windows 10 - 64-Bit Edition, RHEL x86 64-Bit, Ubuntu x86 64-Bit","May 14, 2024","AMD Ryzen 7 8700F (4.1 Ghz) - Ryzen 7 8000 Series 8-Core/ 16-Threads, Socket AM5, 65W Processor - 100-100001590BOX",,64-Bit,16/20 (Usable/Total),AMD Ryzen AI Available when paired with a compatible Radeon graphics card with AI acceleration,,,,,,,,,,,,,,,,,,,,,,,,
https://www.newegg.com/intel-core-i7-14700k-core-i7-14th-gen-raptor-lake-lga-1700-desktop-processor/p/N82E16819118466,#8 in Desktop CPU Processor,Intel,Desktop,Core i7 14th Gen,Core i7-14700K,BX8071514700K,LGA 1700,20-Core (8P+12E),28-Threads,Performance-core Base Frequency: 3.4 GHz Efficient-core Base Frequency: 2.5 GHz,Intel Turbo Boost Max Technology 3.0 Frequency: Up to 5.6 GHz P-core Max Turbo Frequency: Up to 5.5 GHz E-core Max Turbo Frequency: Up to 4.3 GHz,,28MB,33MB,Intel 7,DDR4 3200 / DDR5 5600,2,192 GB,Supported,Intel UHD Graphics 770,300 MHz,5.0 / 4.0,125W,Cooling device not included - Processor Only,Intel H610 / Intel H670 / Intel B660 / Intel Q670 / Intel W680 / Intel Z690 / Intel H770 / Intel B760 / Intel Z790 * BIOS update may be required when used with some old chipset motherboard,"Linux / Windows 10 (22H2, 21H2) / Windows 11 (22H2, 21H2)","April 26, 2025",Intel Core i7-14700K - Core i7 14th Gen 20-Core (8P+12E) LGA 1700 125W Intel UHD Graphics 770 Processor - Boxed - BX8071514700K,Raptor Lake,64-Bit,20,"Intel Gaussian & Neural Accelerator: 3.0 Intel Thread Director Intel Deep Learning Boost (Intel DL Boost) on CPU Intel Speed Shift Technology Intel Turbo Boost Max Technology 3.0 Intel Turbo Boost Technology: 2.0 Intel Hyper-Threading Technology Intel 64 Instruction Set: 64-bit Instruction Set Extensions: Intel SSE4.1, Intel SSE4.2, Intel AVX2 Idle States Enhanced Intel SpeedStep Technology Thermal Monitoring Technologies Intel Volume Management Device (VMD)",253W,,,,,,,,,,,,,,,,Yes,89.6 GB/s,Yes,1S Only,"Up to 1x16+4, 2x8+4",Intel Standard Manageability (ISM) Intel Control-Flow Enforcement Technology Intel AES New Instructions Secure Key Intel OS Guard Execute Disable Bit Intel Boot Guard Mode-based Execute Control (MBEC) Intel Virtualization Technology (VT-x) Intel Virtualization Technology for Directed I/O (VT-d) Intel VT-x with Extended Page Tables (EPT),1.6 GHz,
https://www.newegg.com/amd-ryzen-7-8700g-ryzen-7-8000-g-series-phoenix-zen-4-socket-am5/p/N82E16819113811,#47 in Desktop CPU Processor,AMD,Desktop,Ryzen 7 8000-G Series,Ryzen 7 8700G,100-100001236BOX,Socket AM5,8-Core,16-Threads,4.2 GHz,5.1 GHz,,8MB,16MB,4nm,DDR5 5200,2,256 GB,,AMD Radeon 780M,,4.0 / 3.0,65W,Wraith Spire Cooler,,Windows 11 - 64-Bit Edition Windows 10 - 64-Bit Edition RHEL x86 64-Bit Ubuntu x86 64-Bit *Operating System (OS) support will vary by manufacturer.,"January 31, 2024",AMD Ryzen 7 8700G - Ryzen 7 8000-G Series 8-Core 4.2 GHz Socket AM5 65W AMD Radeon 780M Processor - 100-100001236BOX,,64-Bit,,,,,,,,,,,,,,,,,,,,,,,,,2.9 GHz,Dedicated AI Engine AI-Optimized Radeon Graphics Engine Dedicated AI engine designed for AI processing efficiency
https://www.newegg.com/amd-ryzen-5-8500g-ryzen-5-8000-g-series-phoenix-zen-4-socket-am5-processor/p/N82E16819113815,#27 in Desktop CPU Processor,AMD,Desktop,Ryzen 5 8000-G Series,Ryzen 5 8500G,100-100000931BOX,Socket AM5,6-Core,12-Threads,3.5 GHz,5.0 GHz,,6MB,16MB,4nm,DDR5 5200,2,256 GB,,AMD Radeon 740M,,4.0 / 3.0,65W,Wraith Stealth Cooler,,Windows 11 - 64-Bit Edition Windows 10 - 64-Bit Edition RHEL x86 64-Bit Ubuntu x86 64-Bit *Operating System (OS) support will vary by manufacturer.,"January 31, 2024",AMD Ryzen 5 8500G - Ryzen 5 8000-G Series Phoenix (Zen 4) 6-Core 3.5 GHz Socket AM5 65W AMD Radeon 740M Processor - 100-100000931BOX,Phoenix (Zen 4),64-Bit,,,,,,,,,,,,,,,,,,,,,,,,,2.8 GHz,
https://www.newegg.com/amd-ryzen-7-9800x3d-ryzen-7-9000-series-granite-ridge-zen-5-socket-am5-processor/p/N82E16819113877,#1 in Desktop CPU Processor,AMD,Desktop,Ryzen 7 9000 Series,Ryzen 7 9800X3D,100-100001084WOF,Socket AM5,Granite Ridge Zen 5,8-Core,16-Threads,4.7 GHz,5.2 GHz,640KB,8MB,96MB,TSMC 4nm FinFET,64-Bit,DDR5 5600 / DDR5 6000 / DDR5 6400 / DDR5 7600 / DDR5 8200 / DDR5 8400 / DDR5 8600 / DDR5 8800,2,192 GB,AMD Radeon Graphics,2200 MHz,5.0,"28, 24 (Total/Usable)",120W,Cooling device not included - Processor Only,"AMD X870E, X870, B840, B850 and existing X670/E, B650/E and A620-based motherboards, with BIOS updates","Windows 11 - 64-Bit Edition , Windows 10 - 64-Bit Edition , RHEL x86 64-Bit , Ubuntu x86 64-Bit","AMD EXPO Technology , AMD Ryzen Technologies","November 07, 2024",AMD Ryzen 7 9800X3D - Ryzen 7 9000 Series Zen 5 8-Core 5.2 GHz - Socket AM5 120W - AMD Radeon Graphics Desktop Processor - 100-100001084WOF,,,,,,,,
https://www.newegg.com/amd-ryzen-5-8400f-ryzen-5-8000-series-phoenix-zen-4-socket-am5/p/N82E16819113826,#75 in Desktop CPU Processor,AMD,Desktop,Ryzen 5 8000 Series,Ryzen 5 8400F,100-100001591BOX,Socket AM5,,6-Core,12-Threads,4.2 GHz,Up to 4.7 GHz,,6MB,16MB,TSMC 4nm FinFET,64-Bit,DDR5 5200,2,256 GB,None Integrated Graphics,,4.0 / 3.0,16/20 (Usable/Total),65W,AMD Wraith Stealth,,"Windows 11 - 64-Bit Edition, Windows 10 - 64-Bit Edition, RHEL x86 64-Bit, Ubuntu x86 64-Bit",AMD Ryzen AI Available when paired with a compatible Radeon graphics card with AI acceleration,"May 14, 2024","AMD Ryzen 5 8400F (4.2 GHz) - Ryzen 5 8000 Series 6-Core/ 12-Threads,  Socket AM5, 65W Processor - 100-100001591BOX",,,,,,,,
https://www.newegg.com/amd-ryzen-5-8600g-ryzen-5-8000-g-series-phoenix-zen-4-socket-am5/p/N82E16819113814,#43 in Desktop CPU Processor,AMD,Desktop,Ryzen 5 8000-G Series,Ryzen 5 8600G,100-100001237BOX,Socket AM5,,6-Core,12-Threads,4.3 GHz,5.0 GHz,,6MB,16MB,4nm,64-Bit,DDR5 5200,,,AMD Radeon 760M,,4.0 / 3.0,,65W,Wraith Stealth Cooler,,Windows 11 - 64-Bit Edition Windows 10 - 64-Bit Edition RHEL x86 64-Bit Ubuntu x86 64-Bit *Operating System (OS) support will vary by manufacturer.,,"January 31, 2024",AMD Ryzen 5 8600G - Ryzen 5 8000-G Series 6-Core 4.3 GHz Socket AM5 65W AMD Radeon 760M Processor - 100-100001237BOX,,2.8 GHz,Powered by AMD Ryzen AI Personal AI processing Powerful AI capabilities,,,,,
https://www.newegg.com/intel-core-i9-12900k-core-i9-12th-gen-alder-lake-lga-1700-desktop-processor/p/N82E16819118339,#19 in Desktop CPU Processor,Intel,Desktop,Core i9 12th Gen,Core i9-12900K,BX8071512900K,LGA 1700,Alder Lake,16-Core (8P+8E),24-Threads,P-core Base Frequency: 3.2 GHz E-core Base Frequency: 2.4 GHz,Intel Turbo Boost Max Technology 3.0 Frequency: Up to 5.2 GHz Single P-core Turbo Frequency: Up to 5.1 GHz Single E-core Turbo Frequency: Up to 3.9 GHz,,14MB,30MB,Intel 7,64-Bit,DDR4 3200 / DDR5 4800,2,128 GB,Intel UHD Graphics 770,300 MHz,5.0 / 4.0 / 3.0,20,Processor Base Power: 125W Maximum Turbo Power: 241W,Cooling device not included - Processor Only,,Windows 11,,"October 08, 2021",Intel Core i9-12900K - Core i9 12th Gen Alder Lake 16-Core (8P+8E) 3.2 GHz LGA 1700 125W Intel UHD Graphics 770 Desktop Processor - BX8071512900K,,1.55 GHz,,Yes,Supported,76.8 GB/s,Yes,
https://www.newegg.com/amd-ryzen-9-7950x-ryzen-9-7000-series-raphael-zen-4-socket-am5/p/N82E16819113771,#32 in Desktop CPU Processor,AMD,Desktop,Ryzen 9 7000 Series,Ryzen 9 7950X,100-100000514WOF,Socket AM5,,16-Core,32-Threads,4.5 GHz,Up to 5.7 GHz,1MB,16MB,64MB,Zen 4 - TSMC 5nm FinFET,64-Bit,DDR5 5200,2,128 GB,AMD Radeon Graphics,,5.0 / 4.0 / 3.0,,170W,Cooling device not included - Processor Only,AMD A620 / AMD B650 / AMD B650E / AMD B850 / AMD X670 / AMD X670E / AMD X870 / AMD X870E,,,"September 27, 2022",AMD Ryzen 9 7950X - Zen 4 16-Core 4.5 GHz - Socket AM5 - 170W Desktop Processor (100-100000514WOF),,,,,Supported,,,
https://www.newegg.com/intel-core-i9-12900kf-core-i9-12th-gen-alder-lake-lga-1700-desktop-processor/p/N82E16819118341,#24 in Desktop CPU Processor,Intel,Desktop,Core i9 12th Gen,Core i9-12900KF,BX8071512900KF,LGA 1700,Alder Lake,16-Core (8P+8E),24-Threads,P-core Base Frequency: 3.2 GHz E-core Base Frequency: 2.4 GHz,Intel Turbo Boost Max Technology 3.0 Frequency: Up to 5.2 GHz Single P-core Turbo Frequency: Up to 5.1 GHz Single E-core Turbo Frequency: Up to 3.9 GHz,,14MB,30MB,Intel 7,64-Bit,DDR4 3200 / DDR5 4800,2,128 GB,None Integrated Graphics,,5.0 / 4.0 / 3.0,20,Processor Base Power: 125W Maximum Turbo Power: 241W,Cooling device not included - Processor Only,,Windows 11,,"October 08, 2021",Intel Core i9-12900KF - Core i9 12th Gen Alder Lake 16-Core (8P+8E) 3.2 GHz LGA 1700 125W Desktop Processor - BX8071512900KF,,,,Yes,,76.8 GB/s,Yes,
https://www.newegg.com/intel-core-i7-12700kf-core-i7-12th-gen-alder-lake-lga-1700-desktop-processor/p/N82E16819118345,#15 in Desktop CPU Processor,Intel,Desktop,Core i7 12th Gen,Core i7-12700KF,BX8071512700KF,LGA 1700,Alder Lake,12-Core (8P+4E),20-Threads,P-core Base Frequency: 3.6 GHz E-core Base Frequency: 2.7 GHz,Intel Turbo Boost Max Technology 3.0 Frequency: Up to 5.0 GHz Single P-core Turbo Frequency: Up to 4.9 GHz Single E-core Turbo Frequency: Up to 3.8 GHz,,12MB,25MB,Intel 7,64-Bit,DDR4 3200 / DDR5 4800,2,128 GB,None Integrated Graphics,,5.0 / 4.0 / 3.0,20,Processor Base Power: 125W Maximum Turbo Power: 190W,Cooling device not included - Processor Only,,Windows 11,,"October 08, 2021",Intel Core i7-12700KF - Core i7 12th Gen Alder Lake 12-Core (8P+4E) 3.6 GHz LGA 1700 125W Desktop Processor - BX8071512700KF,,,,Yes,,76.8 GB/s,Yes,
https://www.newegg.com/amd-ryzen-9-7900x-ryzen-9-7000-series-raphael-zen-4-socket-am5/p/N82E16819113769,#12 in Desktop CPU Processor,AMD,Desktop,Ryzen 9 7000 Series,Ryzen 9 7900X,100-100000589WOF,Socket AM5,,12-Core,24-Threads,4.7 GHz,Up to 5.6 GHz,768KB,12MB,64MB,Zen 4 - TSMC 5nm FinFET,64-Bit,DDR5 5200,2,128 GB,AMD Radeon Graphics,,5.0 / 4.0 / 3.0,,170W,Cooling device not included - Processor Only,AMD A620 / AMD B650 / AMD B650E / AMD B850 / AMD X670 / AMD X670E / AMD X870 / AMD X870E,Windows 11,,"September 27, 2022",AMD Ryzen 9 7900X - Zen 4 12-Core 4.7 GHz - Socket AM5 - 170W Desktop Processor (100-100000589WOF),,,,,Supported,,,
https://www.newegg.com/intel-core-i5-12600k-core-i5-12th-gen-alder-lake-lga-1700-desktop-processor/p/N82E16819118347,#38 in Desktop CPU Processor,Intel,Desktop,Core i5 12th Gen,Core i5-12600K,BX8071512600K,LGA 1700,Alder Lake,10-Core (6P+4E),16-Threads,P-core Base Frequency: 3.7 GHz E-core Base Frequency: 2.8 GHz,Single P-core Turbo Frequency: Up to 4.9 GHz Single E-core Turbo Frequency: Up to 3.6 GHz,,9.5MB,20MB,Intel 7,64-Bit,DDR4 3200 / DDR5 4800,2,128 GB,Intel UHD Graphics 770,300 MHz,5.0 / 4.0 / 3.0,"Up to 1x16+4, 2x8+4",Processor Base Power: 125W Maximum Turbo Power: 150W,Cooling device not included - Processor Only,,Windows 11,,"October 08, 2021",Intel Core i5-12600K - Core i5 12th Gen Alder Lake 10-Core (6P+4E) 3.7 GHz LGA 1700 125W Intel UHD Graphics 770 Desktop Processor - BX8071512600K,,1.45 GHz,,Yes,Supported,76.8 GB/s,Yes,
